uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000253514700013,Sediment extraction and clean-up for organic phosphorus analysis by electrospray ionization tandem mass spectrometry,TALANTA,5,74,1175-1183,FEB 15,2008,"De Brabandere, Heidi | Danielsson, Rolf | Sjoberg, Per J. R. | Ahlgren, Joakim | Rydin, Emil | Waldeback, Monica",organic phosphorus | sediment | sample preparation | ESI-MS-MS | P-31 NMR,10.1016/j.talanta.2007.08.030,NA,267NC,0039-9140,NA,lake,freshwater
WOS:000326768300032,Nutrient removal performance and microbial community analysis of a combined ABR-MBR (CAMBR) process,CHEMICAL ENGINEERING JOURNAL,NA,232,273-279,OCT,2013,"Wu, Peng | Ji, Xiaoming | Song, Xiaokang | Shen, Yaoliang",Anaerobic processes | Aerobic processes | Membrane bioreactors | Optimization | Municipal wastewater | Nutrient removal,10.1016/j.cej.2013.07.085,NA,249HM,1385-8947,NA,lake,freshwater
WOS:000253298900001,Fractionation of sediment phosphorus revisited. I: Fractionation steps and their biogeochemical basis,LIMNOLOGY AND OCEANOGRAPHY-METHODS,NA,5,433-444,DEC,2007,"Lukkari, Kaarina | Hartikainen, Helina | Leivuori, Mirja",,NA,NA,264OW,1541-5856,NA,lake,freshwater
WOS:000394556400047,Evidence for organic phosphorus activation and transformation at the sediment-water interface during plant debris decomposition,SCIENCE OF THE TOTAL ENVIRONMENT,NA,583,458-465,APR 1,2017,"Zhang, Wenqiang | Zhu, Xiaolei | Jin, Xin | Meng, Xin | Tang, Wenzhong | Shan, Baoqing",Decomposition | Plant debris | Sediment | Solution P-31 NMR | Organic phosphorus,10.1016/j.scitotenv.2017.01.103,NA,EL3YK,0048-9697,NA,lake,freshwater
WOS:000377139500028,Organic matter and pH affect the analysis efficiency of P-31-NMR,JOURNAL OF ENVIRONMENTAL SCIENCES,NA,43,244-249,MAY,2016,"Zhang, Wenqiang | Jin, Xin | Rong, Nan | Li, Jie | Shan, Baoqing",P-31-NMR | pH | Organic matter | Extraction rate | Sediment,10.1016/j.jes.2015.10.018,NA,DN5VN,1001-0742,NA,lake,freshwater
WOS:000463374900024,Phosphorus mobility in dam reservoir affected by redox oscillations: An experimental study,JOURNAL OF ENVIRONMENTAL SCIENCES,NA,77,250-263,MAR,2019,"Rapin, Anne | Grybos, Malgorzata | Rabiet, Marion | Mourier, Brice | Deluchat, Veronique",Phosphorus | Sediment | Redox | Iron | Organic matter,10.1016/j.jes.2018.07.016,NA,HR7ZW,1001-0742,NA,lake,freshwater
WOS:000306355900037,Soil Phosphorus Forms along a Strong Nutrient Gradient in a Tropical Ombrotrophic Wetland,SOIL SCIENCE SOCIETY OF AMERICA JOURNAL,4,76,1496-1506,JUL,2012,"Cheesman, Alexander W. | Turner, Benjamin L. | Reddy, K. Ramesh",,10.2136/sssaj2011.0365,NA,973JH,0361-5995,NA,lake,freshwater
WOS:000287589700005,Biological removal of phosphate from synthetic wastewater using bacterial consortium,IRANIAN JOURNAL OF BIOTECHNOLOGY,1,9,37-49,NA,2011,"Krishnaswamy, Usharani | Muthuchamy, Muthukumar | Perumalsamy, Lakshmanaperumalsamy",Phosphate removal | Synthetic waste water | Consortium-Bacillus sp RS-1 | Pseudomonas sp YLW-7 | Enterobacter sp KLW-2,NA,NA,724PW,1728-3043,NA,lake,freshwater
WOS:000220784200006,Induction of both acid and alkaline phosphatase activity in two green-algae (chlorophyceae) in low N and P concentrations,HYDROBIOLOGIA,1-3,513,59-70,FEB 1,2004,"Kruskopf, MM | Du Plessis, S",algal blooms | Chlamydomonas sp. | Chlorella sp. | N and P nutrition | phosphatase activity | physiology | Vaal River,NA,NA,811PQ,0018-8158,NA,lake,freshwater
WOS:000472593800016,Different ecophysiological and structural strategies of toxic and non-toxic Microcystis aeruginosa (cyanobacteria) strains assessed under culture conditions,ALGAL RESEARCH-BIOMASS BIOFUELS AND BIOPRODUCTS,NA,41,,AUG,2019,"Jacinavicius, Fernanda R. | Pacheco, Ana Beatriz F. | Chow, Fungyi | Verissimo da Costa, Giovani C. | Kalume, Dario Eluan | Rigonato, Janaina | Schmidt, Eder C. | Sant'Anna, Celia L.",ITRAQ | Microcystin | Morphology | Physiology | Proteomics | Ultrastructure,10.1016/j.algal.2019.101548,NA,IE7ZO,2211-9264,NA,lake,freshwater
WOS:000388580200045,Characteristics of phosphorus components in the sediments of main rivers into the Bohai Sea,ECOLOGICAL ENGINEERING,NA,97,426-433,DEC,2016,Shan Baoqing | Li Jie | Zhang Wenqiang | Di Zhenzhen | Jin Xin,Phosphorus | Sediments | Rivers | Solution P-31-NMR | SMT | Bohai Sea,10.1016/j.ecoleng.2016.10.042,NA,ED1CA,0925-8574,NA,lake,freshwater
WOS:000230369900006,"Biologically labile and refractory phosphorus loads from the agriculturally-managed Upper Eau Galle River Watershed, Wisconsin",LAKE AND RESERVOIR MANAGEMENT,2,21,165-173,JUN,2005,"James, WF | Barko, JW",adsorption-desorption | biological phosphorus availability | equilibrium phosphorus concentration | labile phosphorus forms | loading | phosphorus | refractory phosphorus forms | runoff | watershed,NA,NA,943QU,1040-2381,NA,lake,freshwater
WOS:000331823000057,"Phosphorus-31 nuclear magnetic resonance assignments of biogenic phosphorus compounds in sediment of an artificial Fuyangxin River, China",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,5,21,3803-3812,MAR,2014,"Zhang, Wenqiang | Shan, Baoqing | Zhang, Hong | Tang, Wenzhong",Phosphorus | Artificial river | Sediment | P-31-NMR,10.1007/s11356-013-2322-5,NA,AB5IV,0944-1344,NA,lake,freshwater
WOS:000233500200010,Refining P-31 nuclear magnetic resonance spectroscopy for marine particulate samples: Storage conditions and extraction recovery,MARINE CHEMISTRY,3-4,97,293-306,DEC 20,2005,"Cade-Menun, BJ | Benitez-Nelson, CR | Pellechia, P | Paytan, A",P speciation | NaOH-EDTA | nuclear magnetic resonance spectroscopy,10.1016/j.marchem.2005.05.005,NA,987EC,0304-4203,NA,lake,freshwater
WOS:000410019500004,"Phosphorus fertilization, soil stratification, and potential water quality impacts",JOURNAL OF SOIL AND WATER CONSERVATION,5,72,417-424,SEP-OCT,2017,"Smith, D. R. | Huang, C. | Haney, R. L.",cover crops | fertilizer management | phosphorus stratification | runoff,10.2489/jswc.72.5.417,NA,FG3EL,0022-4561,NA,lake,freshwater
WOS:000074451100037,"Influence of supplementation of practical diets with vitamin C on growth and response to hypoxic stress of seabream, Sparus aurata",AQUACULTURE,1-4,161,415-426,FEB 1,1998,"Henrique, MMF | Gomes, EF | Gouillou-Coustans, MF | Oliva-Teles, A | Davies, SJ",seabream | Sparus aurata | ascorbic acid | vitamin C | growth | stress | hypoxia,NA,NA,ZW815,0044-8486,NA,lake,freshwater
