uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000314144300010,Regional Differences in Phosphorus Budgets in Intensive Soybean Agriculture,BIOSCIENCE,1,63,49-54,JAN,2013,"Riskin, Shelby H. | Porder, Stephen | Schipanski, Meagan E. | Bennett, Elena M. | Neill, Christopher",phosphorus | fertilizer | soybean | agriculture | environment,10.1525/bio.2013.63.1.10,NA,079BD,0006-3568,NA,agriculture,agriculture
WOS:000310866600009,Phosphorus Flows to and from Swedish Agriculture and Food Chain,AMBIO,8,41,883-893,DEC,2012,"Linderholm, Kersti | Mattsson, Jan Erik | Tillman, Anne-Marie",Fertilizer | Manure | Material flow analysis | Sewage sludge | Waste | Wastewater,10.1007/s13280-012-0294-1,NA,034IP,0044-7447,NA,agriculture,agriculture
WOS:000300528800003,Modeling an Improvement in Phosphorus Utilization in Tropical Agriculture,JOURNAL OF SUSTAINABLE AGRICULTURE,1-2,36,18-35,JAN-FEB,2012,"Edelstein, David M. | Tonjes, David J.",phosphorus | biochar | entropy | agricultural systems | nutrient cycles,10.1080/10440046.2011.627993,NA,895XA,1044-0046,NA,agriculture,agriculture
WOS:000366239100011,Phosphorus in the Agriculture,AGRARFORSCHUNG SCHWEIZ,6,6,294-296,JUN,2015,"Jarosch, Klaus",,NA,NA,CY2LC,1663-7852,NA,agriculture,agriculture
WOS:A1960WC79500017,POISONING FROM ORGANO-PHOSPHORUS COMPOUNDS USED IN AGRICULTURE AND HORTICULTURE,BMJ-BRITISH MEDICAL JOURNAL,JUL16,2,215-216,NA,1960,,,NA,NA,WC795,1756-1833,NA,agriculture,agriculture
WOS:A1982PC56800033,AGRICULTURE AND WATER-QUALITY IN THE CANADIAN GREAT-LAKES BASIN .3. PHOSPHORUS,JOURNAL OF ENVIRONMENTAL QUALITY,3,11,487-493,NA,1982,"MILLER, MH | ROBINSON, JB | COOTE, DR | SPIRES, AC | DRAPER, DW",,NA,NA,PC568,0047-2425,NA,agriculture,agriculture
WOS:000073528200004,Nitrogen and phosphorus losses from agriculture into surface waters; The effects of policies and measures in The Netherlands,WATER SCIENCE AND TECHNOLOGY,3,37,19-30,NA,1998,"Oenema, O | Roest, CWJ",agriculture | budgets | nitrogen | phosphorus | nutrient losses | controls | policy,NA,NA,ZM335,0273-1223,NA,agriculture,agriculture
WOS:000185292800004,Recycling of wastewater-derived phosphorus in Swedish agriculture - a proposal,WATER SCIENCE AND TECHNOLOGY,1,48,19-25,NA,2003,"Kvarnstrom, E | Schonning, C | Carlsson-Reich, M | Gustafsson, M | Enocksson, E",hygiene | nutrient recycling | phosphorus | regulation | sludge | wastewater,NA,NA,720ZP,0273-1223,NA,agriculture,agriculture
WOS:A1990EM73000008,A NOTE ON A BALANCE-SHEET APPROACH TO ESTIMATING THE PHOSPHORUS-FERTILIZER NEEDS OF AGRICULTURE,IRISH JOURNAL OF AGRICULTURAL RESEARCH,2,29,149-154,NA,1990,"TUNNEY, H",,NA,NA,EM730,0578-7483,NA,agriculture,agriculture
WOS:000436515100147,Phosphorus Fluxes from Three Coastal Watersheds under Varied Agriculture Intensities to the Northern Gulf of Mexico,WATER,6,10,,JUN,2018,"He, Songjie | Xu, Y. Jun",river biogeochemistry | total phosphorus | dissolved inorganic phosphorus | estuarine rivers | land use | Gulf of Mexico,10.3390/w10060816,NA,GK8XL,2073-4441,NA,agriculture,agriculture
WOS:000080458700022,Phosphorus,HOUILLE BLANCHE-REVUE INTERNATIONALE DE L EAU,3-4,54,121-131,NA,1999,"Balland, P",,NA,NA,199BC,0018-6368,NA,agriculture,agriculture
WOS:000256153100008,"Phosphorus release from agriculture to surface waters: past, present and future in China",WATER SCIENCE AND TECHNOLOGY,9,57,1355-1361,NA,2008,"Chen, M. | Chen, J.",agriculture | elementary unit | Eubolism | nutrient balance | phosphorus,10.2166/wst.2008.256,NA,305BP,0273-1223,NA,agriculture,agriculture
WOS:000078616500004,Best management practices to enable the coexistence of agriculture and the everglades environment,HORTSCIENCE,1,34,27-33,FEB,1999,"Izuno, FT | Rice, RW | Capone, LT",,NA,NA,167DC,0018-5345,NA,agriculture,agriculture
WOS:000388734500022,Managing Phosphorus in Polish Agriculture - Production and Environmental Aspects,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,6,25,2461-2468,NA,2016,"Kopinski, Jerzy | Jurga, Beata",management of phosphorus | mineral fertilizers | soil resources | phosphorus balance | regional differentiation,10.15244/pjoes/64159,NA,ED3FI,1230-1485,NA,agriculture,agriculture
WOS:000347510700035,Magnitude of Nitrogen and Phosphorus Delivered to Baltic Sea via Polish Rivers,POLISH JOURNAL OF ENVIRONMENTAL STUDIES,6,23,2191-2198,NA,2014,"Sapek, Andrzej",Baltic Sea | water pollution | nitro gen load | phosphorus load | impact of agriculture,NA,NA,AY3WQ,1230-1485,NA,agriculture,agriculture
WOS:000379504900004,The phosphorus cost of agricultural intensification in the tropics,NATURE PLANTS,5,2,,MAY,2016,"Roy, Eric D. | Richards, Peter D. | Martinelli, Luiz A. | Della Coletta, Luciana | Machado Lins, Silvia Rafaela | Vazquez, Felipe Ferraz | Willig, Edwin | Spera, Stephanie A. | VanWey, Leah K. | Porder, Stephen",,10.1038/NPLANTS.2016.43,NA,DQ9BH,2055-026X,NA,agriculture,agriculture
WOS:000273127000003,Estimating costs and potentials of different methods to reduce the Swedish phosphorus load from agriculture to surface water,SCIENCE OF THE TOTAL ENVIRONMENT,3,408,473-479,JAN 1,2010,"Malmaeus, J. M. | Karlsson, O. M.",Phosphorus | Agriculture | Remedial measures | Cost | Potential,10.1016/j.scitotenv.2009.10.021,NA,537QA,0048-9697,NA,agriculture,agriculture
WOS:A1994NF87800009,MINIMIZING SURFACE-WATER EUTROPHICATION FROM AGRICULTURE BY PHOSPHORUS MANAGEMENT,JOURNAL OF SOIL AND WATER CONSERVATION,2,49,30-38,MAR-APR,1994,"DANIEL, TC | SHARPLEY, AN | EDWARDS, DR | WEDEPOHL, R | LEMUNYON, JL",,NA,NA,NF878,0022-4561,NA,agriculture,agriculture
WOS:000365602300007,Legacy phosphorus and no tillage agriculture in tropical oxisols of the Brazilian savanna,SCIENCE OF THE TOTAL ENVIRONMENT,NA,542,1050-1061,JAN 15,2016,"Rodrigues, Marcos | Pavinato, Paulo Sergio | Withers, Paul John Anthony | Bettoni Teles, Ana Paula | Bejarano Herrera, Wilfrand Ferney",Phosphorus fractionation | Inorganic P | Organic P | No tillage | Cerrado | Brazilian savanna,10.1016/j.scitotenv.2015.08.118,NA,CX3ME,0048-9697,NA,agriculture,agriculture
WOS:000185076100004,Legumes: Importance and constraints to greater use,PLANT PHYSIOLOGY,3,131,872-877,MAR,2003,"Graham, PH | Vance, CP",,10.1104/pp.017004,NA,717FM,0032-0889,NA,agriculture,agriculture
WOS:000291774600014,Understanding the anthropogenic phosphorus pathway with substance flow analysis at the city level,JOURNAL OF ENVIRONMENTAL MANAGEMENT,8,92,2021-2028,AUG,2011,"Yuan, Zengwei | Shi, Junkui | Wu, Huijun | Zhang, Ling | Bi, Jun",Chaohu | Industrial metabolism | Phosphorus | Substance flow analysis | Environmental management,10.1016/j.jenvman.2011.03.025,NA,779JT,0301-4797,NA,agriculture,agriculture
WOS:000166733100018,"Productivity of maize (Zea mays) as influenced by different levels of phosphorus, zinc and irrigation",INDIAN JOURNAL OF AGRICULTURAL SCIENCES,1,71,57-59,JAN,2001,"Arya, KC | Singh, SN",sustainable agriculture | plant nutrients | metabolism | water-use efficiency,NA,NA,398BD,0019-5022,NA,agriculture,agriculture
WOS:A1996UV52500011,"The supply of phosphorus from native, inorganic phosphorus pools in continuously cultivated Mexican agroecosystems",AGRICULTURE ECOSYSTEMS & ENVIRONMENT,2-3,57,197-208,MAY,1996,"Crews, TE",particle size fractions | pH | phosphorus fractionation | soil weathering | sustainable agriculture,NA,NA,UV525,0167-8809,NA,agriculture,agriculture
WOS:000436570100300,"Sustainable Land Use, Soil Protection and Phosphorus Management from a Cross-National Perspective",SUSTAINABILITY,6,10,,JUN,2018,"Stubenrauch, Jessica | Garske, Beatrice | Ekardt, Felix",phosphorus | legal comparison | governance | sustainable agriculture | fertilization | soil protection | Germany | Costa Rica | Nicaragua,10.3390/su10061988,NA,GK9LE,2071-1050,NA,agriculture,agriculture
WOS:000176097200010,Phosphorus release and fertiliser value of enhanced-treated and nutrient-removal biosolids,JOURNAL OF THE CHARTERED INSTITUTION OF WATER AND ENVIRONMENTAL MANAGEMENT,2,16,127-134,MAY,2002,"Smith, SR | Triner, NG | Knight, JJ",agriculture | anaerobic digestion | biosolids | enhanced treatment | fertiliser | phosphorus | thermal drying,NA,NA,560TJ,0951-7359,NA,agriculture,agriculture
WOS:000337646000001,Feed the Crop Not the Soil: Rethinking Phosphorus Management in the Food Chain,ENVIRONMENTAL SCIENCE & TECHNOLOGY,12,48,6523-6530,JUN 17,2014,"Withers, Paul J. A. | Sylvester-Bradley, Roger | Jones, Davey L. | Healey, John R. | Talboys, Peter J.",,10.1021/es501670j,NA,AJ4KU,0013-936X,NA,agriculture,agriculture
WOS:A1996UK52000006,Nutrient cycling and sustainability,FERTILIZER RESEARCH,1-3,43,31-35,NA,1996,"Lang, I",sustainable development | sustainability in agriculture | nutrient cycling,NA,NA,UK520,0167-1731,NA,agriculture,agriculture
WOS:000238082500010,A decade of change in nutrient management: A new nitrogen index,JOURNAL OF SOIL AND WATER CONSERVATION,2,61,62A-71A,MAR-APR,2006,"Delgado, JA | Shaffer, M | Hu, CGS | Lavado, RS | Wong, JC | Joosse, P | Li, XX | Rimski-Korsakov, H | Follett, R | Colon, W | Sotomayor, D",,NA,NA,050JC,0022-4561,NA,agriculture,agriculture
WOS:000333657200005,Estimation of national and regional phosphorous budgets for agriculture in Turkey,SPANISH JOURNAL OF AGRICULTURAL RESEARCH,1,12,52-60,MAR,2014,"Ozbek, Fethi Saban",phosphorus surplus | phosphorus use efficiency,10.5424/sjar/2014121-4327,NA,AE0LG,1695-971X,NA,agriculture,agriculture
WOS:000171783600010,Agriculture and water quality on the Maryland Eastern Shore: Where do we go from here?,BIOSCIENCE,10,51,859-868,OCT,2001,"Staver, KW | Brinsfield, RB",,NA,NA,485VA,0006-3568,NA,agriculture,agriculture
WOS:000383371000018,"Investigating Cross-Sectoral Synergies through Integrated Aquaculture, Fisheries, and Agriculture Phosphorus Assessments: A Case Study of Norway",JOURNAL OF INDUSTRIAL ECOLOGY,4,20,867-881,AUG,2016,"Hamilton, Helen A. | Brod, Eva | Hanserud, Ola S. | Gracey, Erik O. | Vestrum, Magnus I. | Boen, Anne | Steinhoff, Franciska S. | Muller, Daniel B. | Brattebo, Helge",efficiency | industrial ecology | Norwegian food system | phosphorus recovery | phosphorus scarcity | substance flow analysis (SFA),10.1111/jiec.12324,NA,DW0YZ,1088-1980,NA,agriculture,agriculture
WOS:000388202300044,"Phosphorus seasonal sorption-desorption kinetics in suspended sediment in response to land use and management in the Guapore catchment, Southern Brazil",ENVIRONMENTAL MONITORING AND ASSESSMENT,11,188,,NOV,2016,"Zafar, Mohsin | Tiecher, Tales | Monteiro de Castro Lima, Jose Augusto | Schaefer, Gilmar Luiz | Santanna, Maria Alice | dos Santos, Danilo Rheinheimer",Sediment phosphorus | Sorption-desorption | Seasonal P release | Catchment characteristics | Anthropic activity,10.1007/s10661-016-5650-3,NA,EC5UL,0167-6369,NA,agriculture,agriculture
WOS:000403474900010,The role of algae in agriculture: a mathematical study,JOURNAL OF BIOLOGICAL PHYSICS,2,43,297-314,JUN,2017,"Tiwari, P. K. | Misra, A. K. | Venturino, Ezio",Mathematical model | Fertilizer | Agriculture | Algae biomass | Algae cultivation,10.1007/s10867-017-9453-8,NA,EX8BY,0092-0606,NA,agriculture,agriculture
WOS:000277962500004,Contribution of Agriculture to Diffuse Inputs of Phosphate into the Hydrosphere,WASSERWIRTSCHAFT,5,100,20-25,NA,2010,"Nieder, Rolf | Koester, Werner | Dauck, Hans-Peter",,NA,NA,600CU,0043-0978,NA,agriculture,agriculture
WOS:000479802800001,Unravelling the anthropogenic pathways of phosphorus in the food production and consumption system of Bangladesh through the lens of substance flow analysis,JOURNAL OF INDUSTRIAL ECOLOGY,NA,NA,,JUL 30,2019,"Roy, Bidhan Bhuson | Chowdhury, Rubel Biswas | Baroi, Amit Robert | Rahman, Shupa | Powers, Stephen M. | Milne, Nick | Sujauddin, Mohammad",Bangladesh agriculture sector | global food security | nutrient recovery and recycling | phosphorus | substance flow analysis (SFA) | sustainable phosphorus management,10.1111/jiec.12935,NA,IP1DL,1088-1980,NA,agriculture,agriculture
WOS:000472547700007,The Balance Between Capturing Phosphorus from Manure and Wastewater and the Demand for Crop Fertilizer in Italy,NATURAL RESOURCES RESEARCH,NA,28,77-92,AUG,2019,"Caniani, Donatella | Viccaro, Mauro | Schiavone, Carmine | Lo Ponte, Maria Carmela | Masi, Salvatore | Mancini, Ignazio M. | Caivano, Marianna | Cozzi, Mario",Fertiliser | Livestock manure | Phosphorus | Sustainability | Wastewater sludge,10.1007/s11053-018-9426-z,NA,IE7IM,1520-7439,NA,agriculture,agriculture
WOS:000241183900053,Nitrogen and phosphorus balances of Hungarian farms as management tools for sustainable agriculture,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,15-20,37,2759-2768,NA,2006,"D'Haene, Karoline | Magyar, Marianna | De Neve, Stefaan | Palmai, Otto | Nagy, Janos | Nemeth, Tamas | Hofman, Georges",farm gate balance | Hungary | N and P | soil mining | sustainable agriculture,10.1080/00103620600832027,NA,093QP,0010-3624,NA,agriculture,agriculture
WOS:000082174400035,Modelling the impacts of management practices on agricultural phosphorus losses to surface waters of Finland,WATER SCIENCE AND TECHNOLOGY,12,39,265-272,NA,1999,"Rekolainen, S | Gronroos, J | Barlund, I | Nikander, A | Laine, Y",agriculture | phosphorus | modelling,NA,NA,229BV,0273-1223,NA,agriculture,agriculture
WOS:A1993MA14800053,IMPACTS OF AGRICULTURAL NUTRIENT LOADING ON FINNISH WATERCOURSES,WATER SCIENCE AND TECHNOLOGY,3-5,28,461-471,NA,1993,"KAUPPI, L | PIETILAINEN, OP | KNUUTTILA, S",AGRICULTURE | PHOSPHORUS | NITROGEN | INTERNAL LOAD | EUTROPHICATION,NA,NA,MA148,0273-1223,NA,agriculture,agriculture
WOS:000253558800002,Effect of non-point source runoff and urban sewage on Yaque del Norte River in Dominican Republic,INTERNATIONAL JOURNAL OF ENVIRONMENT AND POLLUTION,3-4,31,244-266,NA,2007,"Phillips, Peter | Russell, F. Arturo | Turner, John",surface water quality | nitrogen | phosphorus | dissolved oxygen | turbidity | non-point source runoff | point sources | irrigation | Yaque del Norte River | Dominican Republic,NA,NA,268DO,0957-4352,NA,agriculture,agriculture
WOS:000171020500001,Phosphorus cycling in UK agriculture and implications for phosphorus loss from soil,SOIL USE AND MANAGEMENT,3,17,139-149,SEP,2001,"Withers, PJA | Edwards, AC | Foy, RH",phosphorus | losses from soil | phosphorus fertilizers | manures | eutrophication | UK,NA,NA,473BX,0266-0032,NA,agriculture,agriculture
WOS:000226942200019,Phosphorus - From discovery to commodity,INDIAN JOURNAL OF CHEMICAL TECHNOLOGY,1,12,108-122,JAN,2005,"Wisniak, J",,NA,NA,896OA,0971-457X,NA,agriculture,agriculture
WOS:000341230500004,Review of the Annual Phosphorus Loss Estimator tool-a new model for estimating phosphorus losses at the field scale,SOIL USE AND MANAGEMENT,3,30,337-341,SEP,2014,"Benskin, C. McW H. | Roberts, W. M. | Wang, Y. | Haygarth, P. M.",Agriculture | erosion | phosphorus P | run-off | leaching | modelling,10.1111/sum.12128,NA,AO3LK,0266-0032,NA,agriculture,agriculture
WOS:000354962700006,Modelling spatially explicit impacts from phosphorus emissions in agriculture,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT,6,20,785-795,JUN,2015,"Scherer, Laura | Pfister, Stephan",Agriculture | Erosion | Eutrophication | Life cycle assessment | Life cycle impact assessment | Phosphorus emissions | Regionalisation,10.1007/s11367-015-0880-0,NA,CI7RS,0948-3349,NA,agriculture,agriculture
WOS:000071918300006,"Nutrient export from watersheds with different land uses in southern Chile (Lake Rupanco, X Region)",REVISTA CHILENA DE HISTORIA NATURAL,4,70,507-519,DEC,1997,"Oyarzun, CE | Campos, H | Huber, A",land use | phosphorus | nitrogen | watersheds | non-point pollution,NA,NA,YW297,0716-078X,NA,agriculture,agriculture
WOS:000319875500022,Effect of phytase from Aspergillus niger on plant growth and mineral assimilation in wheat (Triticum aestivum Linn.) and its potential for use as a soil amendment,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,9,93,2242-2247,JUL,2013,"Gujar, Pradnya D. | Bhavsar, Kavita P. | Khire, Jayant M.",phytase | plant growth promotion | soil amendment | phytate degradation | mineral assimilation,10.1002/jsfa.6032,NA,157DH,0022-5142,NA,agriculture,agriculture
WOS:A1995TX97200001,Future directions for agricultural phosphorus research,FERTILIZER RESEARCH,3,41,167-178,NA,1995,"Sikora, FJ | Giordano, PM",phosphorus | workshop | environment | review,NA,NA,TX972,0167-1731,NA,agriculture,agriculture
WOS:000279974000010,Phosphorus demand for the 1970-2100 period: A scenario analysis of resource depletion,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,3,20,428-439,AUG,2010,"Van Vuuren, D. P. | Bouwman, A. F. | Beusen, A. H. W.",Phosphorus | Depletion | Scarcity | System-dynamics model,10.1016/j.gloenvcha.2010.04.004,NA,626NZ,0959-3780,NA,agriculture,agriculture
WOS:000304295700002,Fractionation of phosphorus biowastes: Characterisation and environmental risk,WASTE MANAGEMENT,6,32,1061-1068,JUN,2012,"Garcia-Albacete, Marta | Martin, Azucena | Carmen Cartagena, M.",Phosphorus fractionation | SMT protocol | Huang protocol | Biowaste | Eutrophication,10.1016/j.wasman.2012.02.003,NA,945SG,0956-053X,NA,agriculture,agriculture
WOS:000072324700003,Nutrient exports from two agriculture-dominated watersheds in southern Sweden,NORDIC HYDROLOGY,1,29,41-56,NA,1998,"Ulen, B",,NA,NA,ZA059,0029-1277,NA,agriculture,agriculture
WOS:A1994RC98400047,POLICIES RELATED TO AGRICULTURE AND ENVIRONMENT IN THE EUROPEAN-COMMUNITY,MARINE POLLUTION BULLETIN,6-12,29,508-514,NA,1994,"TUNNEY, H",,NA,NA,RC984,0025-326X,NA,agriculture,agriculture
WOS:000308384900004,Life cycle assessment of phosphorus alternatives for Swedish agriculture,RESOURCES CONSERVATION AND RECYCLING,NA,66,27-39,SEP,2012,"Linderholm, Kersti | Tillman, Anne-Marie | Mattsson, Jan Erik",Phosphorus | Life cycle assessment | Fertiliser | Sewage sludge | Struvite | Cadmium,10.1016/j.resconrec.2012.04.006,NA,000KJ,0921-3449,NA,agriculture,agriculture
WOS:000303763600012,"The influence of time, soil characteristics, and land-use history on soil phosphorus legacies: a global meta-analysis",GLOBAL CHANGE BIOLOGY,6,18,1904-1917,JUN,2012,"MacDonald, Graham K. | Bennett, Elena M. | Taranu, Zofia E.",agricultural abandonment | agriculture | available phosphorus | land-use change | meta-analysis | soil fertility | succession | total phosphorus,10.1111/j.1365-2486.2012.02653.x,NA,938WF,1354-1013,NA,agriculture,agriculture
WOS:000408861800092,Scenarios of Phosphorus Flow from Agriculture and Domestic Wastewater in Myanmar (2010-2100),SUSTAINABILITY,8,9,,AUG,2017,"Lwin, Cherry Myo | Maung, Kyaw Nyunt | Murakami, Mari | Hashimoto, Seiji",sustainable phosphorus management | phosphorus ore depletion | agricultural pollution | fertilizer | sewage,10.3390/su9081377,NA,FF3YT,2071-1050,NA,agriculture,agriculture
WOS:000236679300032,Indicator of risk of water contamination by phosphorus from Canadian agricultural land,WATER SCIENCE AND TECHNOLOGY,2,53,303-310,NA,2006,"van Bochove, E | Theriault, G | Dechmi, F | Rousseau, A | Quilbe, R | Leclere, ML | Goussard, N",agriculture | hydrology | indicator | phosphorus | soil | water contamination,10.2166/wst.2006.064,NA,031BO,0273-1223,NA,agriculture,agriculture
WOS:000339885100004,Key role of China and its agriculture in global sustainable phosphorus management,ENVIRONMENTAL RESEARCH LETTERS,5,9,,MAY,2014,"Sattari, S. Z. | van Ittersum, M. K. | Giller, K. E. | Zhang, F. | Bouwman, A. F.",phosphorus reserves | food security | crop | agriculture | China,10.1088/1748-9326/9/5/054003,NA,AM5GM,1748-9326,NA,agriculture,agriculture
WOS:000355805300010,Identifying and quantifying nitrogen and phosphorus loadings from agriculture and livestock waste in the Penios River Basin District,TOXICOLOGICAL AND ENVIRONMENTAL CHEMISTRY,1,97,90-102,JAN 2,2015,"Laspidou, Chrysi S. | Samantzi, Vasiliki",nitrogen and phosphorus loading | Thessaly region | agricultural pollution | livestock-waste | Penios river | DPSIR,10.1080/02772248.2014.942312,NA,CJ9EM,0277-2248,NA,agriculture,agriculture
WOS:000289827500020,"Anthropogenic phosphorus flow analysis of Lujiang County, Anhui Province, Central China",ECOLOGICAL MODELLING,8,222,1534-1543,APR 24,2011,"Yuan, Zengwei | Liu, Xin | Wu, Huijun | Zhang, Ling | Bi, Jun",Substance flow analysis | Phosphorus | Chaohu | Industrial ecology | Industrial metabolism,10.1016/j.ecolmodel.2011.01.016,NA,754BV,0304-3800,NA,agriculture,agriculture
WOS:000444532300003,Treatment of Agriculture Stormwater Runoff by Cascading System of Stormwater Containment Basins,JOURNAL OF IRRIGATION AND DRAINAGE ENGINEERING,11,144,,NOV,2018,"Myers, Rosemary | Yan, Qi | Davis, Allen P.",Agriculture stormwater | Cascading basins | Total suspended solids | Phosphorus | Nitrogen,10.1061/(ASCE)IR.1943-4774.0001345,NA,GT5FU,0733-9437,NA,agriculture,agriculture
WOS:000280656900007,"Sustainable governance of the agriculture and the Baltic Sea - Agricultural reforms, food production and curbed eutrophication",ECOLOGICAL ECONOMICS,10,69,1943-1951,AUG 15,2010,"Larsson, Markus | Granstedt, Artur",Sustainable governance | Local production | Organic agriculture | Eutrophication | Baltic Sea,10.1016/j.ecolecon.2010.05.003,NA,635LK,0921-8009,NA,agriculture,agriculture
WOS:000260963800147,NUTRIENT CYCLING BY USING RESIDUES OF BIO-ENERGY PRODUCTION - EFFECTS OF BIOMASS ASHES ON PLANT AND SOIL PARAMETERS,CEREAL RESEARCH COMMUNICATIONS,NA,36,1259-1262,NA,2008,"Eichler-Loebermann, Bettina | Schiemenz, Katja | Makadi, Marianna | Vago, Imre | Koeppen, Detloff",phosphorus | poultry litter ash | P pool,NA,NA,373HX,0133-3720,NA,agriculture,agriculture
WOS:000468709400091,Changing phosphorus metabolism of a global aquaculture city,JOURNAL OF CLEANER PRODUCTION,NA,225,1118-1133,JUL 10,2019,"Huang, Chu-Long | Gao, Bing | Xu, Su | Huang, Yunfeng | Yan, Xiaomei | Cui, Shenghui",Food production-consumption system | Phosphorus use efficiency | Phosphorus loss | Aquaculture | Industrial structure | Substance flow analysis,10.1016/j.jclepro.2019.03.298,NA,HZ2WL,0959-6526,NA,agriculture,agriculture
WOS:000466797100004,Research must use a systems agronomy approach if management of the arbuscular mycorrhizal symbiosis is to contribute to sustainable intensification,NEW PHYTOLOGIST,3,222,1176-1178,MAY,2019,"Ryan, Megan H. | Graham, James H. | Morton, Joseph B. | Kirkegaard, John A.",agriculture | agronomy | arbuscular mycorrhizal fungi (AMF) | farming systems | food security | research | sustainable intensification | systems agronomy approach,10.1111/nph.15600,NA,HW6JX,0028-646X,NA,agriculture,agriculture
WOS:000259602400077,Cadmium input to the agricultural soils with phosphate fertilizers in Turkey,ASIAN JOURNAL OF CHEMISTRY,4,20,3057-3062,APR,2008,"Yildiz, Nesrin | Turan, Metin | Barik, Kenan",cadmium | phosphate fertilizer | soil pollution,NA,NA,353XM,0970-7077,NA,agriculture,agriculture
WOS:000427208400029,Quantitative evaluation of legacy phosphorus and its spatial distribution,JOURNAL OF ENVIRONMENTAL MANAGEMENT,NA,211,296-305,APR 1,2018,"Lou, Hezhen | Zhao, Changsen | Yang, Shengtian | Shi, Liuhua | Wang, Yue | Ren, Xiaoyu | Bai, Juan",Legacy phosphorus | Spatial distribution | Quantitative evaluation | Remote sensing,10.1016/j.jenvman.2018.01.062,NA,FY9SY,0301-4797,NA,agriculture,agriculture
WOS:000321533600040,Anthropogenic sources of phosphorus in the catchment of the Bystrzyca river. Preliminary analysis of the share of agriculture in the water pollution,PRZEMYSL CHEMICZNY,5,92,787-790,MAY,2013,"Skowron, Piotr | Igras, Janusz",,NA,NA,179PK,0033-2496,NA,agriculture,agriculture
WOS:000462077000003,Changes in soil phosphorus fractions caused by cropping without nutrient reposition. A case study,PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY,NA,87,14-17,NA,2018,"Barresi, O. | Chiocchio, V. M. | Lavado, R. S.",Phosphorus fractionation | Calcium linked to phosphorus | Mollisols | Effect of agriculture,NA,NA,HQ0IH,1851-5657,NA,agriculture,agriculture
WOS:A1993LH82000012,BAUXITE RESIDUE (RED MUD) INCREASES PHOSPHORUS RETENTION IN SANDY SOIL CATCHMENTS IN WESTERN-AUSTRALIA,FERTILIZER RESEARCH,1,34,85-94,NA,1993,"SUMMERS, RN | GUISE, NR | SMIRK, DD",PHOSPHORUS LEACHING | BAUXITE RESIDUE | RED MUD | SOIL AMENDMENT | EUTROPHICATION | SANDY SOILS,NA,NA,LH820,0167-1731,NA,agriculture,agriculture
WOS:000256345600016,Studies on the effect of nitrogen and phosphorus on growth and yield of onion (Allium cepa L.) cv. Telagi Red,INTERNATIONAL JOURNAL OF AGRICULTURAL AND STATISTICAL SCIENCES,2,3,421-425,DEC,2007,"Anagoudar, R. A. | Patil, H. B. | Mantur, S. M.",bulb yield | nitrogen | phosphorus | uptake,NA,NA,307VB,0973-1903,NA,agriculture,agriculture
WOS:000246346700002,Indicator of risk of water contamination by phosphorus: Temporal trends for the Province of Quebec from 1981 to 2001,CANADIAN JOURNAL OF SOIL SCIENCE,2,87,121-128,MAR,2007,"van Bochove, Eric | Theriault, Georges | Dechmi, Farida | Leclerc, Marie-Line | Goussard, Nadia",risk indicator | water contamination | phosphorus | soil landscapes of Canada | agriculture,NA,NA,165ZP,0008-4271,NA,agriculture,agriculture
WOS:000384999000007,Optimizing N and P recycling from organic amendments via agroecological incentives and concepts - scope for further developments,SOIL USE AND MANAGEMENT,NA,32,64-72,JUN,2016,"Martinez, J. | Pellerin, S.",Biogeochemical cycles | nitrogen | phosphorus | livestock manures | recycling | amendment,10.1111/sum.12258,NA,DY3NA,0266-0032,NA,agriculture,agriculture
WOS:000260381600004,Stringency of environmental targets in animal agriculture: shedding light on policy with shadow prices,EUROPEAN REVIEW OF AGRICULTURAL ECONOMICS,2,35,193-217,JUN,2008,"Huhtala, Anni | Marklund, Per-Olov",environmental regulation | technology choices | phosphorous surplus | manure | Finland,10.1093/erae/jbn025,NA,365BT,0165-1587,NA,agriculture,agriculture
WOS:000279520600010,"LANDFORM AND SOIL FERTILITY IN DIFFERENT STRATA OF VEGETATIVE COVERING OF VACA BRAVA WATERSHED, AREIA - STATE OF PARAIBA",REVISTA ARVORE,2,34,277-285,MAR-APR,2010,"dos Santos, Antonio Clementino | Salcedo, Ignacio Hernan",Agriculture-forest | Soil chemistry and Soil physical properties,NA,NA,620SS,0100-6762,NA,agriculture,agriculture
WOS:A1992KV14600010,THERMODYNAMIC EVALUATION OF THE POTASSIUM AND PHOSPHORUS STATUS OF CHERNOZEMS IN AREAS OF SOIL-PROTECTIVE AGRICULTURE,EURASIAN SOIL SCIENCE,6,24,107-119,NA,1992,"SHAYMUKHAMETOV, MS | KALISHINA, LN | KNYAZEVA, NV | TRAVNIKOVA, LS",,NA,NA,KV146,1064-2293,NA,agriculture,agriculture
