uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000311262100012,"Salinity promotes growth of freshwater Neochloris oleoabundans UTEX 1185 (Sphaeropleales, Chlorophyta): morphophysiological aspects",PHYCOLOGIA,6,51,700-710,NOV,2012,"Baldisserotto, Costanza | Ferroni, Lorenzo | Giovanardi, Martina | Boccaletti, Luca | Pantaleoni, Laura | Pancaldi, Simonetta",Neochloris oleoabundans | Photosynthetic apparatus | Salinity,10.2216/11-099.1,NA,039QR,0031-8884,NA,freshwater,freshwater
WOS:000472593800016,Different ecophysiological and structural strategies of toxic and non-toxic Microcystis aeruginosa (cyanobacteria) strains assessed under culture conditions,ALGAL RESEARCH-BIOMASS BIOFUELS AND BIOPRODUCTS,NA,41,,AUG,2019,"Jacinavicius, Fernanda R. | Pacheco, Ana Beatriz F. | Chow, Fungyi | Verissimo da Costa, Giovani C. | Kalume, Dario Eluan | Rigonato, Janaina | Schmidt, Eder C. | Sant'Anna, Celia L.",ITRAQ | Microcystin | Morphology | Physiology | Proteomics | Ultrastructure,10.1016/j.algal.2019.101548,NA,IE7ZO,2211-9264,NA,freshwater,freshwater
WOS:A1994PB90600008,FINE-STRUCTURE AND IMMUNOLOCALIZATION OF PROTEINS IN APHANIZOMENON SP FROM THE BALTIC SEA,EUROPEAN JOURNAL OF PHYCOLOGY,3,29,203-211,AUG,1994,"JANSON, S | CARPENTER, EJ | BERGMAN, B",APHANIZOMENON-FLOS-AQUAE | CYANOBACTERIA | PHYCOERYTHRIN | PLANKTON | ULTRASTRUCTURE,NA,NA,PB906,0967-0262,NA,freshwater,freshwater
WOS:000253299300001,Low potassium and inorganic carbon concentrations influence a possible phosphorus limitation in Chlamydomonas acidophila (Chlorophyceae),EUROPEAN JOURNAL OF PHYCOLOGY,4,42,327-339,NA,2007,"Spijkerman, Elly | Bissinger, Vera | Meister, Armin | Gaedke, Ursula",acidic lake | Chlamydomonas | CO2 | extreme chemical environment | in situ fluorescence | minimum cell quota for phosphorus | phosphatases | threshold SRP concentration for growth,10.1080/09670260701529596,NA,264OZ,0967-0262,NA,freshwater,freshwater
WOS:000238618700010,"Relationship between labile dissolved organic carbon (LDOC), bacterioplankton cell phosphorus quota, and bacterial phosphate uptake rate in lakes",JOURNAL OF GREAT LAKES RESEARCH,NA,31,125-137,NA,2005,"Gao, Xueqing | Heath, Robert T.",bacterioplankton | phosphate uptake | P-quota | labile dissolved organic carbon,NA,NA,057TS,0380-1330,NA,freshwater,freshwater
WOS:000221587400011,"Biokinetics of cadmium, selenium, and zinc in freshwater alga Scenedesmus obliquus under different phosphorus and nitrogen conditions and metal transfer to Daphnia magna",ENVIRONMENTAL POLLUTION,3,129,443-456,JUN,2004,"Yu, RQ | Wang, WX",Daphnia | metal uptake | macronutrients | eutrophication | efflux,10.1016/j.envpol.2003.11.013,NA,823CN,0269-7491,NA,freshwater,freshwater
WOS:000457098500016,Characterization and sources of dissolved and particulate phosphorus in 10 freshwater lakes with different trophic statuses in China by solution P-31 nuclear magnetic resonance spectroscopy,ECOLOGICAL RESEARCH,1,34,106-118,JAN,2019,"Zhang, Chen | Feng, Weiying | Chen, Haiyan | Zhu, Yuanrong | Wu, Fengchang | Giesy, John P. | He, Zhongqi | Wang, Hao | Sun, Fuhong",P-31-NMR | dissolved phosphorus | eutrophication | lake | particulate phosphorus,10.1111/1440-1703.1006,NA,HJ3UF,0912-3814,NA,freshwater,freshwater
WOS:000229745100002,Elemental composition of Microcystis aeruginosa under conditions of lake nutrient depletion,AQUATIC ECOLOGY,2,39,123-134,JUN,2005,"Krivtsov, V | Bellinger, EG | Sigee, DC",blue-green alga | lake ecosystem | microcystis | phosphorus | X-ray microanalysis,10.1007/s10452-004-6833-5,NA,934YI,1386-2588,NA,freshwater,freshwater
WOS:000220784200006,Induction of both acid and alkaline phosphatase activity in two green-algae (chlorophyceae) in low N and P concentrations,HYDROBIOLOGIA,1-3,513,59-70,FEB 1,2004,"Kruskopf, MM | Du Plessis, S",algal blooms | Chlamydomonas sp. | Chlorella sp. | N and P nutrition | phosphatase activity | physiology | Vaal River,NA,NA,811PQ,0018-8158,NA,freshwater,freshwater
WOS:000389752300005,De novo synthesis and functional analysis of the phosphatase-encoding gene acI-B of uncultured Actinobacteria from Lake Stechlin (NE Germany),INTERNATIONAL MICROBIOLOGY,1,19,39-47,NA,2016,"Srivastava, Abhishek | McMahon, Katherine D. | Stepanauskas, Ramunas | Grossart, Hans-Peter",acI-B in Actinobacteria | phosphatases | single cell genomics | phosphate limitation | Lake Stechlin | NE Germany,10.2436/20.1501.01.262,NA,EE6VW,1139-6709,NA,freshwater,freshwater
WOS:000262413800025,Texture and colour properties of proteins recovered from whole gutted silver carp (Hypophthalmichthys molitrix) using isoelectric solubilisation/precipitation,JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,2,89,349-358,JAN 30,2009,"Taskaya, Latif | Chen, Yi-Chen | Beamer, Sarah | Jaczynski, Jacek",carp proteins | isoelectric solubilisation/precipitation | protein recovery | beef plasma proteins | transglutaminase | texture and colour properties,10.1002/jsfa.3461,NA,393ZA,0022-5142,NA,freshwater,freshwater
WOS:000394556400047,Evidence for organic phosphorus activation and transformation at the sediment-water interface during plant debris decomposition,SCIENCE OF THE TOTAL ENVIRONMENT,NA,583,458-465,APR 1,2017,"Zhang, Wenqiang | Zhu, Xiaolei | Jin, Xin | Meng, Xin | Tang, Wenzhong | Shan, Baoqing",Decomposition | Plant debris | Sediment | Solution P-31 NMR | Organic phosphorus,10.1016/j.scitotenv.2017.01.103,NA,EL3YK,0048-9697,NA,freshwater,freshwater
WOS:000285096700025,Spatial and temporal changes in phosphorus partitioning within a freshwater cyanobacterial mat community,BIOGEOCHEMISTRY,1-3,101,323-333,DEC,2010,"Borovec, Jakub | Sirova, Dagmara | Mosnerova, Petra | Rejmankova, Eliska | Vrba, Jaroslav",Phosphorus partitioning | Diurnal changes | Sequential fractionation | Cyanobacterial mat | EPS,10.1007/s10533-010-9488-4,NA,691QU,0168-2563,NA,freshwater,freshwater
WOS:000462109200003,Preferential regeneration of P relative to C in a freshwater lake,CHEMOSPHERE,NA,222,15-21,MAY,2019,"Chen, Jingan | Zeng, Yan | Yu, Jia | Wang, Jingfu | Yang, Haiquan | Lu, Yaoting",P regeneration | TOC/P ratio | Suspended particulate matter | Sediment | Hongfeng Lake,10.1016/j.chemosphere.2019.01.088,NA,HQ0TZ,0045-6535,NA,freshwater,freshwater
WOS:000347170300008,Membrane Glycerolipid Remodeling Triggered by Nitrogen and Phosphorus Starvation in Phaeodactylum tricornutum,PLANT PHYSIOLOGY,1,167,118-136,JAN,2015,"Abida, Heni | Dolch, Lina-Juana | Mei, Coline | Villanova, Valeria | Conte, Melissa | Block, Maryse A. | Finazzi, Giovanni | Bastien, Olivier | Tirichine, Leila | Bowler, Chris | Rebeille, Fabrice | Petroutsos, Dimitris | Jouhet, Juliette | Marechal, Eric",,10.1104/pp.114.252395,NA,AX8PE,0032-0889,NA,freshwater,freshwater
WOS:000307212800041,Gametogenesis and Auxospore Development in Actinocyclus (Bacillariophyta),PLOS ONE,8,7,,AUG 1,2012,"Idei, Masahiko | Osada, Keigo | Sato, Shinya | Toyoda, Kensuke | Nagumo, Tamotsu | Mann, David G.",,10.1371/journal.pone.0041890,NA,984SU,1932-6203,NA,freshwater,freshwater
WOS:000388580200045,Characteristics of phosphorus components in the sediments of main rivers into the Bohai Sea,ECOLOGICAL ENGINEERING,NA,97,426-433,DEC,2016,Shan Baoqing | Li Jie | Zhang Wenqiang | Di Zhenzhen | Jin Xin,Phosphorus | Sediments | Rivers | Solution P-31-NMR | SMT | Bohai Sea,10.1016/j.ecoleng.2016.10.042,NA,ED1CA,0925-8574,NA,freshwater,freshwater
WOS:000188829700004,Elemental stoichiometry of a heterotrophic bacterial community in a freshwater lake: implications for growth- and resource-dependent variations,AQUATIC MICROBIAL ECOLOGY,1,34,33-41,JAN 16,2004,"Makino, W | Cotner, JB",bacterial communities | growth | nucleic acids | phosphorus | stoichiometry,NA,NA,772FB,0948-3055,NA,freshwater,freshwater
WOS:000265505400002,Cadmium detoxification strategies in two phytoplankton species: Metal binding by newly synthesized thiolated peptides and metal sequestration in granules,AQUATIC TOXICOLOGY,2,92,65-75,APR 9,2009,"Lavoie, Michel | Le Faucheur, Severine | Fortin, Claude | Campbell, Peter G. C.",Cadmium | Algae | Subcellular fractionation | Thiolated-peptides | Phytochelatin | Detoxification | Granules,10.1016/j.aquatox.2008.12.007,NA,437RU,0166-445X,NA,freshwater,freshwater
