uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000423047200003,Internal phosphorus loading contributions from deposited and resuspended sediment to the Lake of the Woods,LAKE AND RESERVOIR MANAGEMENT,4,33,347-359,NA,2017,"James, William F.",Sediment P release | phosphorus equilibrium concentration | Lake of the Woods | internal P loading,10.1080/10402381.2017.1312647,NA,FT3KY,1040-2381,NA,sediment,terrestrial
WOS:000305637400001,"Potential role of inorganic polyphosphate in the cycling of phosphorus within the hypoxic water column of Effingham Inlet, British Columbia",GLOBAL BIOGEOCHEMICAL CYCLES,NA,26,,JUN 22,2012,"Diaz, Julia M. | Ingall, Ellery D. | Snow, Samuel D. | Benitez-Nelson, Claudia R. | Taillefert, Martial | Brandes, Jay A.",,10.1029/2011GB004226,NA,963QH,0886-6236,NA,sediment,terrestrial
WOS:000257620000017,Combined gel probes for the in situ determination of dissolved reactive phosphorus in porewaters and characterization of sediment reactivity,ENVIRONMENTAL SCIENCE & TECHNOLOGY,14,42,5112-5117,JUL 15,2008,"Monbet, Phil | McKelvie, Ian D. | Worsfold, Paul. J.",,10.1021/es8001663,NA,325WS,0013-936X,NA,sediment,terrestrial
WOS:000259866800019,LOCALIZATION OFOXYTETRACYCLINE INCHLAMYDOMONAS REINHARDTII (CHLOROPHYCEAE),JOURNAL OF PHYCOLOGY,5,44,1282-1289,OCT,2008,"Garcia, Roberta J. | Kane, Andrew S. | Petullo, David | Reimschuessel, Renate",Chlamydomonas reinhardtii | oxytetracycline | vacuoles,10.1111/j.1529-8817.2008.00574.x,NA,357SN,0022-3646,NA,sediment,terrestrial
WOS:000457293700137,"Characterization of phosphorus forms in a Eutrophic Lake, China",SCIENCE OF THE TOTAL ENVIRONMENT,NA,659,1437-1447,APR 1,2019,"Xie, Fazhi | Li, Lu | Song, Kang | Li, Guolian | Wu, Fengchang | Giesy, John P.",Phosphorus | Eutrophication | Nutrients | Molecular composition | Solid-state P-31 | Nuclear magnetic resonance,10.1016/j.scitotenv.2018.12.466,NA,HJ6JK,0048-9697,NA,sediment,terrestrial
WOS:000493383100004,"Phosphorus speciation and dynamics in river sediments, floodplain soils and leaf litter from the Lower Murray River region",MARINE AND FRESHWATER RESEARCH,11,70,1522-1532,NA,2019,"Watson, F. T. | Smernik, R. J. | Doolette, A. L. | Mosley, L. M.",P-31 NMR | speciation,10.1071/MF18360,NA,JI3QR,1323-1650,NA,sediment,terrestrial
WOS:000380753100015,A model for microbial phosphorus cycling in bioturbated marine sediments: Significance for phosphorus burial in the early Paleozoic,GEOCHIMICA ET COSMOCHIMICA ACTA,NA,189,251-268,SEP 15,2016,"Dale, Andrew W. | Boyle, Richard A. | Lenton, Timothy M. | Ingall, Ellery D. | Wallmann, Klaus",Phosphorus | Polyphosphate | Sediments | Model | Bioturbation,10.1016/j.gca.2016.05.046,NA,DS4LR,0016-7037,NA,sediment,terrestrial
WOS:000253298900001,Fractionation of sediment phosphorus revisited. I: Fractionation steps and their biogeochemical basis,LIMNOLOGY AND OCEANOGRAPHY-METHODS,NA,5,433-444,DEC,2007,"Lukkari, Kaarina | Hartikainen, Helina | Leivuori, Mirja",,NA,NA,264OW,1541-5856,NA,sediment,terrestrial
WOS:000331823000057,"Phosphorus-31 nuclear magnetic resonance assignments of biogenic phosphorus compounds in sediment of an artificial Fuyangxin River, China",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,5,21,3803-3812,MAR,2014,"Zhang, Wenqiang | Shan, Baoqing | Zhang, Hong | Tang, Wenzhong",Phosphorus | Artificial river | Sediment | P-31-NMR,10.1007/s11356-013-2322-5,NA,AB5IV,0944-1344,NA,sediment,terrestrial
WOS:000253514700013,Sediment extraction and clean-up for organic phosphorus analysis by electrospray ionization tandem mass spectrometry,TALANTA,5,74,1175-1183,FEB 15,2008,"De Brabandere, Heidi | Danielsson, Rolf | Sjoberg, Per J. R. | Ahlgren, Joakim | Rydin, Emil | Waldeback, Monica",organic phosphorus | sediment | sample preparation | ESI-MS-MS | P-31 NMR,10.1016/j.talanta.2007.08.030,NA,267NC,0039-9140,NA,sediment,terrestrial
