uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000173159300037,Reduced nitrogen fixation in the glacial ocean inferred from changes in marine nitrogen and phosphorus inventories,NATURE,6868,415,156-159,JAN 10,2002,"Ganeshram, RS | Pedersen, TF | Calvert, SE | Francois, R",,NA,NA,509PR,0028-0836,NA,marine,marine
WOS:000261638100019,Microbes and the Marine Phosphorus Cycle,OCEANOGRAPHY,2,20,110-116,JUN,2007,"Dyhrman, Sonya T. | Ammerman, James W. | Van Mooy, Benjamin A. S.",,NA,NA,382XG,1042-8275,NA,marine,marine
WOS:A1997XQ18200017,"Phosphorus accumulation by a marine photosynthetic bacterium, Chromatium sp.",BIOTECHNOLOGY LETTERS,8,19,783-786,AUG,1997,"Sudo, H | Yamada, A | Nakamura, N | Matsunaga, T",,NA,NA,XQ182,0141-5492,NA,marine,marine
WOS:A1989CH77700010,ALTERATION OF PHOSPHORUS DYNAMICS DURING EXPERIMENTAL EUTROPHICATION OF ENCLOSED MARINE ECOSYSTEMS,MARINE POLLUTION BULLETIN,12,20,624-628,DEC,1989,"HINGA, KR",,NA,NA,CH777,0025-326X,NA,marine,marine
WOS:A1969C802100008,AN EXAMINATION OF MARINE ANIMALS FOR PRESENCE OF CARBON-BOUND PHOSPHORUS,JOURNAL OF MARINE RESEARCH,1,27,73-+,NA,1969,"QUIN, LD | SHELBURNE, FA",,NA,NA,C8021,0022-2402,NA,marine,marine
WOS:A1990DN57100025,ALTERATION OF PHOSPHORUS DYNAMICS DURING EXPERIMENTAL EUTROPHICATION OF ENCLOSED MARINE ECOSYSTEMS,MARINE POLLUTION BULLETIN,6,21,275-280,JUN,1990,"HINGA, KR",,NA,NA,DN571,0025-326X,NA,marine,marine
WOS:000241296700004,Responses of estuarine and coastal marine phytoplankton to nitrogen and phosphorus enrichment,LIMNOLOGY AND OCEANOGRAPHY,1,51,377-384,JAN,2006,"Smith, Val H.",,NA,NA,095GR,0024-3590,NA,marine,marine
WOS:000222902200016,Environmental and biogeochemical process of accumulation of iron-phosphorus in marine sediments,CHINESE SCIENCE BULLETIN,9,49,931-937,MAY,2004,"Weng, HX | Zhang, XM | Wu, NY | Chen, LH | Chen, JF | Wang, Y | Qin, YC | Tian, RX",iron | phosphorus | calcium carbonate | environment and biogeochemistry | sediments from aktian of the South China Sea | climate change,10.1360/03wd0521,NA,841AR,1001-6538,NA,marine,marine
WOS:A1972N107600003,ORIGIN OF NITROGEN AND PHOSPHORUS FOR GROWTH OF MARINE ANGIOSPERM THALASSIA-TESTUDINUM,MARINE BIOLOGY,1,15,35-+,NA,1972,"PATRIQUIN, DG",,NA,NA,N1076,0025-3162,NA,marine,marine
WOS:A1980JN29700005,SEMIAUTOMATED METHODS FOR THE DETERMINATION OF PARTICULATE PHOSPHORUS IN THE MARINE-ENVIRONMENT,FRESENIUS ZEITSCHRIFT FUR ANALYTISCHE CHEMIE,1,301,14-16,NA,1980,"KATTNER, G | BROCKMANN, UH",,NA,NA,JN297,0016-1152,NA,marine,marine
