uid,category_str,count
WOS:000334003000018,wwt,1
WOS:000334136900009,wwt,1
WOS:000334143400006,wwt,1
WOS:000334438200033,wwt,1
WOS:000334684700028,wwt,1
WOS:000335275200038,wwt,1
WOS:000336708300003,wwt,1
WOS:000337205500019,wwt,1
WOS:000338777300010,wwt,1
WOS:000338989800010,wwt,1
WOS:000338990400006,wwt,1
WOS:000340837600028,"wwt,freshwater",2
WOS:000340837600030,wwt,1
WOS:000340989800004,wwt,1
WOS:000341182300024,wwt,1
WOS:000341348500011,wwt,1
WOS:000341348500015,wwt,1
WOS:000341579700010,wwt,1
WOS:000341832800004,wwt,1
WOS:000341925700009,wwt,1
WOS:000342314700013,wwt,1
WOS:000342491600024,wwt,1
WOS:000342881300018,wwt,1
WOS:000343091700012,wwt,1
WOS:000344075300007,wwt,1
WOS:000344113800040,wwt,1
WOS:000344377100006,wwt,1
WOS:000344388600007,wwt,1
WOS:000344823500027,wwt,1
WOS:000344823500028,wwt,1
WOS:000345517800006,wwt,1
WOS:000347263300005,wwt,1
WOS:000347263300100,wwt,1
WOS:000347577700007,wwt,1
WOS:000347756900075,"wwt,freshwater",2
WOS:000347761100032,wwt,1
WOS:000348084000012,wwt,1
WOS:000348689500003,wwt,1
WOS:000349503600018,wwt,1
WOS:000350294100001,wwt,1
WOS:000350322700008,"wwt,freshwater",2
WOS:000350869700008,"wwt,freshwater",2
WOS:000351210900020,wwt,1
WOS:000351318500002,wwt,1
WOS:000351513500013,wwt,1
WOS:000352212300026,wwt,1
WOS:000352287800057,"terrestrial,marine",2
WOS:000353193200025,wwt,1
WOS:000353507100009,wwt,1
WOS:000353560300014,"wwt,freshwater",2
WOS:000353605200018,wwt,1
WOS:000353729100052,"wwt,freshwater",2
WOS:000353735800022,wwt,1
WOS:000354943300012,wwt,1
WOS:000355672800010,wwt,1
WOS:000356528200027,wwt,1
WOS:000357664200047,wwt,1
WOS:000357915400001,wwt,1
WOS:000358702700042,wwt,1
WOS:000358805000001,"wwt,freshwater",2
WOS:000358805000032,wwt,1
WOS:000358964200030,wwt,1
WOS:000359197900001,wwt,1
WOS:000359607200010,wwt,1
WOS:000359833900015,"wwt,terrestrial,freshwater",3
WOS:000360377000001,wwt,1
WOS:000360418000036,wwt,1
WOS:000360770200007,wwt,1
WOS:000361839200013,wwt,1
WOS:000362147400002,wwt,1
WOS:000362147400020,wwt,1
WOS:000362308200019,wwt,1
WOS:000362845800019,"wwt,freshwater",2
WOS:000363071300014,wwt,1
