uid,category_str,count
WOS:000209223200032,marine,1
WOS:000209226000049,"terrestrial,freshwater,marine",3
WOS:000209226200003,marine,1
WOS:000209226900013,terrestrial,1
WOS:000209227100030,freshwater,1
WOS:000209227100042,"terrestrial,agriculture",2
WOS:000209227700002,marine,1
WOS:000209227700037,"terrestrial,agriculture",2
WOS:000209227800040,agriculture,1
WOS:000209228000017,agriculture,1
WOS:000209228800005,"terrestrial,freshwater",2
WOS:000209228800028,marine,1
WOS:000209228800041,terrestrial,1
WOS:000209228800056,terrestrial,1
WOS:000209228900060,terrestrial,1
WOS:000209443000060,"terrestrial,marine",2
WOS:000209450000007,terrestrial,1
WOS:000209637400007,freshwater,1
WOS:000209772000001,freshwater,1
WOS:000209885000005,freshwater,1
WOS:000211314100027,freshwater,1
WOS:000220000900003,freshwater,1
WOS:000220146500013,freshwater,1
WOS:000220261700001,wwt,1
WOS:000220262100005,wwt,1
WOS:000220327700004,"terrestrial,freshwater",2
WOS:000220327700006,terrestrial,1
WOS:000220351000004,freshwater,1
WOS:000220365700010,"terrestrial,agriculture",2
WOS:000220374200014,wwt,1
WOS:000220432200002,terrestrial,1
WOS:000220754500005,terrestrial,1
WOS:000221082800004,terrestrial,1
WOS:000221168600009,terrestrial,1
WOS:000221214500002,freshwater,1
WOS:000221340400021,agriculture,1
WOS:000221353700009,freshwater,1
WOS:000221359300004,wwt,1
WOS:000221384300006,"terrestrial,freshwater,marine",3
WOS:000221384300010,"terrestrial,marine",2
WOS:000221498400013,freshwater,1
WOS:000221586300004,marine,1
WOS:000221607400004,freshwater,1
WOS:000222121200002,terrestrial,1
WOS:000222315600007,terrestrial,1
WOS:000222356800043,terrestrial,1
WOS:000222426100006,freshwater,1
WOS:000222794500005,"wwt,terrestrial",2
WOS:000222847500006,terrestrial,1
WOS:000222969600011,"terrestrial,agriculture",2
WOS:000223090100007,terrestrial,1
WOS:000223159400017,terrestrial,1
WOS:000223254700005,wwt,1
WOS:000223264300006,freshwater,1
WOS:000223376200006,"terrestrial,freshwater,marine",3
WOS:000223507200020,freshwater,1
WOS:000223817200020,terrestrial,1
WOS:000223864000036,marine,1
WOS:000223943700005,terrestrial,1
WOS:000223960100008,freshwater,1
WOS:000224356200043,terrestrial,1
WOS:000224475200008,freshwater,1
WOS:000224863800010,terrestrial,1
WOS:000225041500012,terrestrial,1
WOS:000225061600009,marine,1
WOS:000225123100021,marine,1
WOS:000225149300020,freshwater,1
WOS:000225358900030,terrestrial,1
WOS:000225419800021,freshwater,1
WOS:000225526300002,"terrestrial,agriculture",2
WOS:000225636900026,terrestrial,1
WOS:000225711700005,terrestrial,1
WOS:000225744900009,marine,1
WOS:000225795200002,freshwater,1
WOS:000225916000003,marine,1
WOS:000225931400007,marine,1
WOS:000226001200027,"terrestrial,agriculture",2
WOS:000226307000010,agriculture,1
WOS:000226461900008,terrestrial,1
WOS:000226646300005,wwt,1
WOS:000226665500013,agriculture,1
WOS:000226975900006,terrestrial,1
WOS:000227016600006,wwt,1
WOS:000227129000013,"freshwater,marine",2
WOS:000227130400006,terrestrial,1
WOS:000227209700006,wwt,1
WOS:000227269800034,"wwt,terrestrial,freshwater,marine",4
WOS:000227397800011,terrestrial,1
WOS:000227468800022,"terrestrial,freshwater",2
WOS:000227518500002,terrestrial,1
WOS:000227702900033,wwt,1
WOS:000227943700004,freshwater,1
WOS:000228234300006,terrestrial,1
WOS:000228334800018,"terrestrial,agriculture",2
WOS:000228378700002,marine,1
WOS:000228426900002,terrestrial,1
WOS:000228686900023,"freshwater,marine",2
WOS:000229037100004,terrestrial,1
WOS:000229062100002,freshwater,1
WOS:000229157000017,marine,1
WOS:000229186600002,"freshwater,marine",2
WOS:000229357400001,agriculture,1
WOS:000229357400009,agriculture,1
WOS:000229407300007,terrestrial,1
WOS:000229410100006,freshwater,1
WOS:000229414000010,freshwater,1
WOS:000229593900028,terrestrial,1
WOS:000229613100011,freshwater,1
WOS:000229745100011,terrestrial,1
WOS:000229822600001,terrestrial,1
WOS:000230042300006,freshwater,1
WOS:000230050800012,freshwater,1
WOS:000230140900006,"wwt,terrestrial",2
WOS:000230178900004,wwt,1
WOS:000230207500032,freshwater,1
WOS:000230217500009,freshwater,1
WOS:000230491100022,marine,1
WOS:000230604200021,marine,1
WOS:000230794100001,terrestrial,1
WOS:000230797400001,"terrestrial,agriculture",2
WOS:000231010200006,marine,1
WOS:000231072500002,"terrestrial,agriculture",2
WOS:000231153800005,"terrestrial,marine",2
WOS:000231388700007,terrestrial,1
WOS:000231986500009,wwt,1
WOS:000232020400019,freshwater,1
WOS:000232053000006,"terrestrial,agriculture",2
WOS:000232130300010,terrestrial,1
WOS:000232211600011,freshwater,1
WOS:000232236700011,freshwater,1
WOS:000232249200001,terrestrial,1
WOS:000232407800007,marine,1
WOS:000232504000079,terrestrial,1
WOS:000232551300010,"freshwater,marine",2
WOS:000232674000007,freshwater,1
WOS:000232760100008,terrestrial,1
WOS:000232823300009,freshwater,1
WOS:000232973800021,marine,1
WOS:000233096200007,agriculture,1
WOS:000233200000002,wwt,1
WOS:000233224100020,marine,1
WOS:000233309800013,"terrestrial,freshwater,marine",3
WOS:000233427700030,freshwater,1
WOS:000233472200002,"terrestrial,freshwater,marine",3
WOS:000233523000008,wwt,1
WOS:000233557400017,wwt,1
WOS:000233788800008,wwt,1
WOS:000233975000002,terrestrial,1
WOS:000234190300005,marine,1
WOS:000234357200007,freshwater,1
WOS:000234416800004,terrestrial,1
WOS:000234417600038,freshwater,1
WOS:000234442600037,terrestrial,1
WOS:000234473500013,wwt,1
WOS:000234482100004,wwt,1
WOS:000234621800024,freshwater,1
WOS:000234668100002,freshwater,1
WOS:000234697600005,agriculture,1
WOS:000234919300002,terrestrial,1
WOS:000234980800014,terrestrial,1
WOS:000235290100003,terrestrial,1
WOS:000235330900011,wwt,1
WOS:000235371100008,"terrestrial,freshwater",2
WOS:000235371600008,marine,1
WOS:000235504800010,wwt,1
WOS:000235630600020,wwt,1
WOS:000235898100007,terrestrial,1
WOS:000236041900003,freshwater,1
WOS:000236138600013,freshwater,1
WOS:000236194300007,terrestrial,1
WOS:000236222300001,"freshwater,agriculture",2
WOS:000236279300014,terrestrial,1
WOS:000236372300005,agriculture,1
WOS:000236445200034,marine,1
WOS:000236542200001,freshwater,1
WOS:000236591000011,agriculture,1
WOS:000236719300005,terrestrial,1
WOS:000236745800010,marine,1
WOS:000236749400092,freshwater,1
WOS:000236975800008,freshwater,1
WOS:000237151000028,"terrestrial,freshwater,marine",3
WOS:000237276700012,"freshwater,marine",2
WOS:000237445300008,freshwater,1
WOS:000237465100015,terrestrial,1
WOS:000237493000007,freshwater,1
WOS:000237854300005,terrestrial,1
WOS:000238023100017,freshwater,1
WOS:000238088400012,agriculture,1
WOS:000238217100010,terrestrial,1
WOS:000238306500009,terrestrial,1
WOS:000238324100030,marine,1
WOS:000238440200027,terrestrial,1
WOS:000238445500007,"terrestrial,agriculture",2
WOS:000238557000014,terrestrial,1
WOS:000238661800010,"freshwater,marine",2
WOS:000238859400007,wwt,1
WOS:000238920100003,freshwater,1
WOS:000238958400010,"terrestrial,freshwater",2
WOS:000239335600004,terrestrial,1
WOS:000239374300009,"freshwater,marine",2
WOS:000239393800003,freshwater,1
WOS:000239498100026,wwt,1
WOS:000239626800005,wwt,1
WOS:000239827300009,freshwater,1
WOS:000239868100004,wwt,1
WOS:000239868300005,wwt,1
WOS:000239871000012,wwt,1
WOS:000239939000032,terrestrial,1
WOS:000239950400002,agriculture,1
WOS:000240030200027,wwt,1
WOS:000240436400011,"terrestrial,marine",2
WOS:000240447000001,freshwater,1
WOS:000240547700007,marine,1
WOS:000240559700004,marine,1
WOS:000240688500005,"wwt,terrestrial",2
WOS:000240799700006,marine,1
WOS:000241021700019,freshwater,1
WOS:000241124400007,"terrestrial,freshwater",2
WOS:000241191700030,wwt,1
WOS:000241195900011,"terrestrial,marine",2
WOS:000241199100017,wwt,1
WOS:000241249600015,"wwt,freshwater",2
WOS:000241433100013,freshwater,1
WOS:000241585600004,terrestrial,1
WOS:000241601300004,freshwater,1
WOS:000241810000007,terrestrial,1
WOS:000242007100001,terrestrial,1
WOS:000242007100002,terrestrial,1
WOS:000242189100038,freshwater,1
WOS:000242254400030,wwt,1
WOS:000242465200048,"terrestrial,freshwater,marine",3
WOS:000242876300020,freshwater,1
WOS:000242908500013,freshwater,1
WOS:000243172100001,freshwater,1
WOS:000243263800029,terrestrial,1
WOS:000243506800003,"terrestrial,freshwater,marine",3
WOS:000243612400005,freshwater,1
WOS:000243900600003,freshwater,1
WOS:000244012300011,freshwater,1
WOS:000244065300039,terrestrial,1
WOS:000244261100005,marine,1
WOS:000244310200017,"freshwater,marine",2
WOS:000244313600004,terrestrial,1
WOS:000244422800004,terrestrial,1
WOS:000244435300003,terrestrial,1
WOS:000244577200033,terrestrial,1
WOS:000244645600001,"freshwater,marine",2
WOS:000244719400012,terrestrial,1
WOS:000244721600001,freshwater,1
WOS:000244798100020,freshwater,1
WOS:000244950700006,"terrestrial,marine",2
WOS:000244953300006,marine,1
WOS:000244971100025,terrestrial,1
WOS:000245059900017,marine,1
WOS:000245399100004,"terrestrial,agriculture",2
WOS:000245415900029,terrestrial,1
WOS:000245479800009,terrestrial,1
WOS:000245542400027,"terrestrial,marine",2
WOS:000245665900067,freshwater,1
WOS:000245779300002,freshwater,1
